CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Nama_Segmen
12811,261,3,514.85,Portugal,1,3,3,133,7,Pelanggan Berisiko
12812,45,1,229.64000000000001,Japan,3,1,1,311,5,Pelanggan Tidak Aktif
12814,102,1,125.92,Poland,2,1,1,211,4,Pelanggan Tidak Aktif
12815,148,2,1063.46,Poland,2,2,4,224,8,Pelanggan Berisiko
12816,96,2,572.2,Poland,2,2,3,223,7,Pelanggan Berisiko
12817,281,1,166.04,Austria,1,1,1,111,3,Pelanggan Tidak Aktif
12818,262,1,1542.08,Austria,1,1,4,114,6,Pelanggan Tidak Aktif
12820,3,4,942.34,United Kingdom,5,4,4,544,13,Pelanggan Setia
12821,214,1,92.72,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
12822,71,2,948.88,United Kingdom,3,2,4,324,9,Pelanggan Tidak Aktif
12823,75,5,1759.5,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
12824,60,1,397.12,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
12826,3,7,1474.72,United Kingdom,5,5,4,554,14,Pelanggan Utama
12827,6,3,430.15000000000003,United Kingdom,5,3,2,532,10,Potensi Setia
12828,3,6,1018.71,United Kingdom,5,5,4,554,14,Pelanggan Utama
12829,337,2,293.0,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
12830,38,6,6814.64,United Kingdom,3,5,5,355,13,Pelanggan Setia
12831,262,1,215.05,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
12832,32,2,383.03,United Kingdom,4,2,2,422,8,Potensi Setia
12833,145,1,417.38,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
12834,283,1,312.38,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
12836,59,4,2612.86,United Kingdom,3,4,5,345,12,Pelanggan Setia
12837,173,1,134.1,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
12838,34,2,683.13,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
12839,3,14,5591.42,United Kingdom,5,5,5,555,15,Pelanggan Utama
12840,144,4,2726.77,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
12841,5,25,4022.35,United Kingdom,5,5,5,555,15,Pelanggan Utama
12842,70,2,1118.99,United Kingdom,3,2,4,324,9,Pelanggan Tidak Aktif
12843,66,8,1702.26,United Kingdom,3,5,4,354,12,Pelanggan Setia
12844,29,2,325.96000000000004,United Kingdom,4,2,2,422,8,Potensi Setia
12845,267,4,354.09,United Kingdom,1,4,2,142,7,Pelanggan Hilang
12847,22,1,871.54,United Kingdom,4,1,3,413,8,Pelanggan yang Menjanjikan
12849,31,2,1050.8899999999999,United Kingdom,4,2,4,424,10,Potensi Setia
12851,97,1,135.18,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
12852,295,1,311.55,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
12853,135,6,1957.1000000000001,United Kingdom,2,5,4,254,11,Pelanggan Vakum Lama
12854,79,3,1324.5,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
12855,373,1,38.1,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
12856,8,6,2179.93,United Kingdom,5,5,5,555,15,Pelanggan Utama
12857,211,2,1106.4,United Kingdom,1,2,4,124,7,Pelanggan Berisiko
12863,52,1,521.2,United Kingdom,3,1,3,313,7,Pelanggan Tidak Aktif
12864,138,1,147.12,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
12865,26,2,1568.23,Austria,4,2,4,424,10,Potensi Setia
12866,283,1,559.12,Belgium,1,1,3,113,5,Pelanggan Tidak Aktif
12867,26,7,4036.82,United Kingdom,4,5,5,455,14,Pelanggan Setia
12868,186,6,1607.0600000000002,United Kingdom,1,5,4,154,10,Pelanggan Hilang
12871,84,2,380.64,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
12872,327,2,599.97,United Kingdom,1,2,3,123,6,Pelanggan Berisiko
12873,282,1,374.0,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
12875,143,2,343.2300000000001,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
12876,58,2,2218.02,Belgium,3,2,5,325,10,Pelanggan Tidak Aktif
12877,4,12,1535.77,United Kingdom,5,5,4,554,14,Pelanggan Utama
12878,236,2,854.99,United Kingdom,1,2,3,123,6,Pelanggan Berisiko
12879,45,3,573.22,United Kingdom,3,3,3,333,9,Perlu Perhatian
12881,276,1,298.0,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
12882,9,2,1463.04,United Kingdom,5,2,4,524,11,Potensi Setia
12883,25,4,703.47,United Kingdom,4,4,3,443,11,Pelanggan Setia
12884,88,1,309.05,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
12885,63,3,1175.22,United Kingdom,3,3,4,334,10,Perlu Perhatian
12886,68,2,1378.4,United Kingdom,3,2,4,324,9,Pelanggan Tidak Aktif
12888,214,2,354.12,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
12890,24,1,380.46999999999997,United Kingdom,4,1,2,412,7,Pelanggan yang Menjanjikan
12891,186,3,331.0,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
12893,31,1,188.14,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
12895,42,2,372.8,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
12897,205,2,216.5,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
12901,9,28,17654.54,United Kingdom,5,5,5,555,15,Pelanggan Utama
12902,265,1,138.68,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
12904,18,2,509.58,United Kingdom,4,2,3,423,9,Potensi Setia
12906,12,5,2919.81,United Kingdom,5,4,5,545,14,Pelanggan Setia
12908,176,2,750.0,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
12909,40,5,2178.67,United Kingdom,3,4,5,345,12,Pelanggan Setia
12910,23,8,3075.04,United Kingdom,4,5,5,455,14,Pelanggan Setia
12912,3,5,1662.3,United Kingdom,5,4,4,544,13,Pelanggan Setia
12913,5,5,2483.63,United Kingdom,5,4,5,545,14,Pelanggan Setia
12915,149,2,363.65,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
12916,139,4,3006.15,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
12917,128,1,594.0,United Kingdom,2,1,3,213,6,Pelanggan Tidak Aktif
12919,8,6,1335.19,United Kingdom,5,5,4,554,14,Pelanggan Utama
12920,17,1,164.23,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
12921,9,37,16587.09,United Kingdom,5,5,5,555,15,Pelanggan Utama
12922,161,1,405.38,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
12923,64,1,176.97,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
12924,88,4,933.7,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
12925,5,2,694.05,United Kingdom,5,2,3,523,10,Potensi Setia
12928,35,5,2062.7000000000003,United Kingdom,3,4,5,345,12,Pelanggan Setia
12929,312,1,117.85,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
12930,78,2,415.8,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
12931,22,15,42055.96,United Kingdom,4,5,5,455,14,Pelanggan Setia
12933,24,3,607.53,United Kingdom,4,3,3,433,10,Potensi Setia
12935,2,7,2160.7,United Kingdom,5,5,5,555,15,Pelanggan Utama
12936,17,4,1063.9,United Kingdom,4,4,4,444,12,Pelanggan Setia
12937,15,4,1504.27,United Kingdom,4,4,4,444,12,Pelanggan Setia
12938,26,1,114.14,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
12939,64,8,11581.8,United Kingdom,3,5,5,355,13,Pelanggan Setia
12940,55,2,913.54,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
12942,131,3,683.9,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
12944,36,2,604.51,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
12945,288,1,462.95,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
12947,144,6,1603.99,United Kingdom,2,5,4,254,11,Pelanggan Vakum Lama
12948,16,7,2064.95,United Kingdom,4,5,5,455,14,Pelanggan Setia
12949,31,8,4167.22,United Kingdom,4,5,5,455,14,Pelanggan Setia
12950,2,3,1843.0,United Kingdom,5,3,4,534,12,Potensi Setia
12951,9,6,1064.07,United Kingdom,5,5,4,554,14,Pelanggan Utama
12952,6,4,1387.79,United Kingdom,5,4,4,544,13,Pelanggan Setia
12953,10,1,329.85,United Kingdom,5,1,2,512,8,Pelanggan Baru
12955,1,11,4757.16,United Kingdom,5,5,5,555,15,Pelanggan Utama
12956,306,1,108.07,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
12957,10,8,4017.54,United Kingdom,5,5,5,555,15,Pelanggan Utama
12962,7,2,266.39,United Kingdom,5,2,2,522,9,Potensi Setia
12963,8,8,1856.63,United Kingdom,5,5,4,554,14,Pelanggan Utama
12965,89,1,771.91,United Kingdom,2,1,3,213,6,Pelanggan Tidak Aktif
12966,10,1,160.18,United Kingdom,5,1,1,511,7,Pelanggan Baru
12967,358,2,1660.9,United Kingdom,1,2,4,124,7,Pelanggan Berisiko
12968,112,1,135.95,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
12970,7,4,452.24,United Kingdom,5,4,2,542,11,Pelanggan Setia
12971,4,86,11189.91,United Kingdom,5,5,5,555,15,Pelanggan Utama
12974,198,1,144.8,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
12976,212,1,738.6,United Kingdom,1,1,3,113,5,Pelanggan Tidak Aktif
12977,156,1,39.239999999999995,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
12980,158,9,7374.900000000001,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
12981,30,2,372.21999999999997,United Kingdom,4,2,2,422,8,Potensi Setia
12982,243,1,390.54,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
12984,19,1,97.5,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
12985,1,2,1239.38,United Kingdom,5,2,4,524,11,Potensi Setia
12987,74,2,558.7,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
12988,292,1,535.32,United Kingdom,1,1,3,113,5,Pelanggan Tidak Aktif
12989,3,15,6924.110000000001,United Kingdom,5,5,5,555,15,Pelanggan Utama
12990,31,3,409.5,United Kingdom,4,3,2,432,9,Potensi Setia
12991,23,2,503.76,United Kingdom,4,2,3,423,9,Potensi Setia
12993,23,4,414.76,United Kingdom,4,4,2,442,10,Pelanggan Setia
12994,4,3,974.4200000000001,United Kingdom,5,3,4,534,12,Potensi Setia
12995,85,1,211.32,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
12997,22,4,1226.89,United Kingdom,4,4,4,444,12,Pelanggan Setia
12999,196,3,455.88,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
13000,107,3,534.85,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
13001,4,13,9818.82,United Kingdom,5,5,5,555,15,Pelanggan Utama
13002,318,1,120.94999999999999,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13003,106,3,149.05,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
13004,12,18,5655.91,United Kingdom,5,5,5,555,15,Pelanggan Utama
13005,174,2,513.7,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
13006,56,1,81.57,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
13008,323,1,229.46999999999997,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13011,372,1,50.550000000000004,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13012,9,8,1661.8400000000001,United Kingdom,5,5,4,554,14,Pelanggan Utama
13013,1,13,4810.9400000000005,United Kingdom,5,5,5,555,15,Pelanggan Utama
13014,11,10,3466.2799999999997,United Kingdom,5,5,5,555,15,Pelanggan Utama
13015,53,5,3346.28,United Kingdom,3,4,5,345,12,Pelanggan Setia
13016,73,3,789.89,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
13017,7,1,204.0,United Kingdom,5,1,1,511,7,Pelanggan Baru
13018,16,28,7277.7,United Kingdom,4,5,5,455,14,Pelanggan Setia
13021,4,9,2616.38,United Kingdom,5,5,5,555,15,Pelanggan Utama
13023,64,2,689.9,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
13026,1,5,975.36,United Kingdom,5,4,4,544,13,Pelanggan Setia
13027,114,6,6912.0,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
13028,23,2,661.3199999999999,United Kingdom,4,2,3,423,9,Potensi Setia
13029,31,3,1247.5,United Kingdom,4,3,4,434,11,Potensi Setia
13030,11,2,799.48,United Kingdom,5,2,3,523,10,Potensi Setia
13032,52,2,1010.18,United Kingdom,3,2,4,324,9,Pelanggan Tidak Aktif
13033,357,1,190.55,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13034,55,2,642.77,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
13035,74,2,921.88,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
13037,138,3,881.07,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
13038,80,3,908.46,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
13040,9,2,676.99,United Kingdom,5,2,3,523,10,Potensi Setia
13043,273,1,516.42,United Kingdom,1,1,3,113,5,Pelanggan Tidak Aktif
13044,291,1,560.47,United Kingdom,1,1,3,113,5,Pelanggan Tidak Aktif
13045,99,1,305.28000000000003,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
13046,31,2,629.31,United Kingdom,4,2,3,423,9,Potensi Setia
13047,32,10,3237.54,United Kingdom,4,5,5,455,14,Pelanggan Setia
13048,14,4,1835.91,United Kingdom,4,4,4,444,12,Pelanggan Setia
13049,64,2,656.6800000000001,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
13050,15,17,5836.86,United Kingdom,4,5,5,455,14,Pelanggan Setia
13052,212,1,348.15000000000003,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
13055,78,3,1214.41,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
13058,25,3,271.40000000000003,United Kingdom,4,3,2,432,9,Potensi Setia
13059,250,1,183.4,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13060,254,1,307.53,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
13061,72,1,248.61,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
13062,191,1,346.98,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
13064,13,4,1119.49,United Kingdom,5,4,4,544,13,Pelanggan Setia
13065,373,1,205.86,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13066,24,2,470.8,United Kingdom,4,2,2,422,8,Potensi Setia
13067,82,1,115.46000000000001,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
13068,10,2,344.0,United Kingdom,5,2,2,522,9,Potensi Setia
13069,1,24,4436.12,United Kingdom,5,5,5,555,15,Pelanggan Utama
13070,192,1,228.8,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13072,267,1,177.15,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13075,130,1,919.61,United Kingdom,2,1,3,213,6,Pelanggan Tidak Aktif
13077,1,4,729.27,United Kingdom,5,4,3,543,12,Pelanggan Setia
13078,3,26,12627.94,United Kingdom,5,5,5,555,15,Pelanggan Utama
13079,4,5,220.10000000000002,United Kingdom,5,4,1,541,10,Pelanggan Setia
13080,179,1,58.08,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
13081,12,11,28337.38,United Kingdom,5,5,5,555,15,Pelanggan Utama
13082,126,9,3613.63,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
13083,4,2,303.75,United Kingdom,5,2,2,522,9,Potensi Setia
13085,158,2,416.08000000000004,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
13089,3,97,58825.83,United Kingdom,5,5,5,555,15,Pelanggan Utama
13090,9,14,8910.82,United Kingdom,5,5,5,555,15,Pelanggan Utama
13091,28,1,345.82,United Kingdom,4,1,2,412,7,Pelanggan yang Menjanjikan
13092,71,5,477.83,United Kingdom,3,4,2,342,9,Pelanggan Setia
13093,276,8,7832.47,United Kingdom,1,5,5,155,11,Pelanggan Hilang
13094,21,12,1927.3200000000002,United Kingdom,4,5,4,454,13,Pelanggan Setia
13095,71,1,74.39999999999999,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
13097,33,10,6010.42,United Kingdom,4,5,5,455,14,Pelanggan Setia
13098,1,28,28882.44,United Kingdom,5,5,5,555,15,Pelanggan Utama
13099,99,1,207.35999999999999,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
13101,234,1,101.19,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13102,1,24,6424.09,United Kingdom,5,5,5,555,15,Pelanggan Utama
13103,40,1,243.94,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
13104,3,6,1098.48,United Kingdom,5,5,4,554,14,Pelanggan Utama
13106,133,1,76.5,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
13107,44,4,1531.6200000000001,United Kingdom,3,4,4,344,11,Pelanggan Setia
13108,373,1,350.06,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
13109,60,2,786.54,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
13110,31,7,1488.67,United Kingdom,4,5,4,454,13,Pelanggan Setia
13113,1,24,12245.960000000001,United Kingdom,5,5,5,555,15,Pelanggan Utama
13115,12,4,2294.78,United Kingdom,5,4,5,545,14,Pelanggan Setia
13116,138,1,501.14,United Kingdom,2,1,3,213,6,Pelanggan Tidak Aktif
13117,22,8,984.91,United Kingdom,4,5,4,454,13,Pelanggan Setia
13118,20,5,1197.81,United Kingdom,4,4,4,444,12,Pelanggan Setia
13120,239,1,30.599999999999998,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13121,269,1,283.73,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
13122,94,2,922.39,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
13124,90,3,3866.33,United Kingdom,2,3,5,235,10,Pelanggan Vakum Lama
13126,5,8,2099.64,United Kingdom,5,5,5,555,15,Pelanggan Utama
13127,78,1,259.17,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
13130,94,1,64.0,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
13131,23,3,1073.3,United Kingdom,4,3,4,434,11,Potensi Setia
13132,262,1,77.3,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13133,274,2,109.8,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
13134,86,4,1793.58,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
13135,197,1,3096.0,United Kingdom,1,1,5,115,7,Pelanggan Tidak Aktif
13136,56,5,2607.61,United Kingdom,3,4,5,345,12,Pelanggan Setia
13137,11,8,3650.41,United Kingdom,5,5,5,555,15,Pelanggan Utama
13138,22,6,962.39,United Kingdom,4,5,4,454,13,Pelanggan Setia
13139,16,7,5064.94,United Kingdom,4,5,5,455,14,Pelanggan Setia
13140,108,3,423.72,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
13141,85,5,2388.75,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
13142,19,1,307.09,United Kingdom,4,1,2,412,7,Pelanggan yang Menjanjikan
13144,333,1,110.95,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13145,40,4,618.52,United Kingdom,3,4,3,343,10,Pelanggan Setia
13146,26,1,228.91,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
13147,10,4,712.8000000000001,United Kingdom,5,4,3,543,12,Pelanggan Setia
13148,29,12,3707.12,United Kingdom,4,5,5,455,14,Pelanggan Setia
13149,14,4,1676.06,United Kingdom,4,4,4,444,12,Pelanggan Setia
13151,296,1,1257.8700000000001,United Kingdom,1,1,4,114,6,Pelanggan Tidak Aktif
13153,6,1,486.22,United Kingdom,5,1,2,512,8,Pelanggan Baru
13155,33,4,971.76,United Kingdom,4,4,4,444,12,Pelanggan Setia
13157,49,4,1741.22,United Kingdom,3,4,4,344,11,Pelanggan Setia
13158,95,4,1201.06,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
13159,9,4,1437.85,United Kingdom,5,4,4,544,13,Pelanggan Setia
13160,22,1,91.8,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
13161,313,1,112.75,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13162,122,4,1688.29,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
13165,46,2,1021.48,United Kingdom,3,2,4,324,9,Pelanggan Tidak Aktif
13166,283,1,417.2,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
13167,19,4,791.33,United Kingdom,4,4,3,443,11,Pelanggan Setia
13168,36,4,1319.19,United Kingdom,3,4,4,344,11,Pelanggan Setia
13169,64,2,712.88,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
13170,27,1,116.00999999999999,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
13171,22,3,468.41,United Kingdom,4,3,2,432,9,Potensi Setia
13173,4,2,353.65,United Kingdom,5,2,2,522,9,Potensi Setia
13174,16,3,2817.03,United Kingdom,4,3,5,435,12,Potensi Setia
13176,46,1,492.84,United Kingdom,3,1,3,313,7,Pelanggan Tidak Aktif
13177,65,1,282.45,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
13178,26,11,5725.47,United Kingdom,4,5,5,455,14,Pelanggan Setia
13182,45,1,121.18,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
13183,8,9,3957.78,United Kingdom,5,5,5,555,15,Pelanggan Utama
13184,15,10,1701.29,United Kingdom,4,5,4,454,13,Pelanggan Setia
13185,268,1,71.4,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13186,40,3,1575.89,United Kingdom,3,3,4,334,10,Perlu Perhatian
13187,337,1,236.02,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13188,11,1,114.60000000000001,United Kingdom,5,1,1,511,7,Pelanggan Baru
13189,19,2,260.68,United Kingdom,4,2,2,422,8,Potensi Setia
13192,95,2,911.94,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
13193,61,1,117.88,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
13194,136,1,60.7,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
13196,11,4,1797.78,United Kingdom,5,4,4,544,13,Pelanggan Setia
13198,10,6,3401.2400000000002,United Kingdom,5,5,5,555,15,Pelanggan Utama
13199,4,38,9817.12,United Kingdom,5,5,5,555,15,Pelanggan Utama
13200,19,4,870.09,United Kingdom,4,4,3,443,11,Pelanggan Setia
13203,10,4,869.46,United Kingdom,5,4,3,543,12,Pelanggan Setia
13207,15,2,250.26000000000002,United Kingdom,4,2,2,422,8,Potensi Setia
13208,59,6,1223.9,United Kingdom,3,5,4,354,12,Pelanggan Setia
13209,30,8,5891.61,United Kingdom,4,5,5,455,14,Pelanggan Setia
13210,94,1,353.48,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
13211,10,3,1197.42,United Kingdom,5,3,4,534,12,Potensi Setia
13212,20,3,788.08,United Kingdom,4,3,3,433,10,Potensi Setia
13213,57,5,1520.58,United Kingdom,3,4,4,344,11,Pelanggan Setia
13216,268,1,333.74,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
13217,122,3,533.98,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
13218,127,1,62.63999999999999,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
13220,78,4,819.2900000000001,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
13221,240,2,847.41,United Kingdom,1,2,3,123,6,Pelanggan Berisiko
13223,200,2,163.20000000000002,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
13224,60,2,2155.95,United Kingdom,3,2,5,325,10,Pelanggan Tidak Aktif
13225,3,7,6463.84,United Kingdom,5,5,5,555,15,Pelanggan Utama
13226,273,1,108.21000000000001,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13227,202,1,257.7,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
13228,81,1,358.0,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
13229,226,1,160.95,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13230,4,14,2806.97,United Kingdom,5,5,5,555,15,Pelanggan Utama
13232,13,7,1357.6,United Kingdom,5,5,4,554,14,Pelanggan Utama
13233,74,2,605.12,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
13235,212,1,1031.07,United Kingdom,1,1,4,114,6,Pelanggan Tidak Aktif
13236,25,2,744.85,United Kingdom,4,2,3,423,9,Potensi Setia
13238,17,4,700.73,United Kingdom,4,4,3,443,11,Pelanggan Setia
13239,262,1,329.56,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
13240,96,4,663.65,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
13242,112,3,270.40000000000003,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
13243,203,1,600.07,United Kingdom,1,1,3,113,5,Pelanggan Tidak Aktif
13244,93,1,121.74000000000001,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
13245,51,1,430.5,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
13246,18,6,1987.3,United Kingdom,4,5,4,454,13,Pelanggan Setia
13247,18,4,501.12,United Kingdom,4,4,3,443,11,Pelanggan Setia
13248,125,2,465.68,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
13249,92,3,711.41,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
13253,157,2,1030.4,United Kingdom,2,2,4,224,8,Pelanggan Berisiko
13255,9,2,399.51,United Kingdom,5,2,2,522,9,Potensi Setia
13258,12,3,698.58,United Kingdom,5,3,3,533,11,Potensi Setia
13259,62,1,292.32,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
13260,61,1,557.62,United Kingdom,3,1,3,313,7,Pelanggan Tidak Aktif
13261,269,2,944.1,United Kingdom,1,2,4,124,7,Pelanggan Berisiko
13262,263,1,200.29,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
13263,1,35,7454.07,United Kingdom,5,5,5,555,15,Pelanggan Utama
13265,53,5,2107.66,United Kingdom,3,4,5,345,12,Pelanggan Setia
13266,11,12,3834.2599999999998,United Kingdom,5,5,5,555,15,Pelanggan Utama
13267,3,19,4521.49,United Kingdom,5,5,5,555,15,Pelanggan Utama
13268,18,11,3214.69,United Kingdom,4,5,5,455,14,Pelanggan Setia
13269,1,15,5346.2300000000005,United Kingdom,5,5,5,555,15,Pelanggan Utama
13270,366,1,590.0,United Kingdom,1,1,3,113,5,Pelanggan Tidak Aktif
13271,37,1,217.38,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
13272,31,2,276.56,United Kingdom,4,2,2,422,8,Potensi Setia
13273,113,1,138.98,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
13276,64,2,590.9300000000001,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
13277,16,4,258.4,United Kingdom,4,4,2,442,10,Pelanggan Setia
13278,41,1,542.73,United Kingdom,3,1,3,313,7,Pelanggan Tidak Aktif
13279,78,1,137.75,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
